순수판정,조치,플랫폼,S2판매채널명,판매채널콘텐츠ID,판매채널ID,콘텐츠ID,콘텐츠명,콘텐츠형태,판매채널명,사용안함_사용금지_표식,지급정산관리_존재,지급정산관리_판매채널명,지급정산관리_콘텐츠명,지급정산관리_콘텐츠ID,IPS_존재,콘텐츠명_IPS,담당부서,담당자명,장르,세부장르,원본파일,판매채널콘텐츠ID_빈값,지급정산관리_지급정산상태,지급정산관리_승인상태,귀속법인,서비스유형,작가필명,등급
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,889696,37,246315,조선명탐정정약용-암행(暗行),소설,네이버_장르,N,N,,,,Y,조선명탐정정약용-암행(暗行),소설편집팀,이선근,,"기타,스릴러",네이버_장르_원본.xlsx,N,,,키다리스튜디오,,여설하,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,217795,37,115558,천검후,소설,네이버_장르,N,N,,,,Y,천검후,소설편집팀,이선근,,무협,네이버_장르_원본.xlsx,N,,,키다리스튜디오,단행본,유청림,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,116335,37,115642,천원만리추,소설,네이버_장르,N,N,,,,Y,천원만리추,소설편집팀,이선근,남성향,무협,네이버_장르_원본.xlsx,N,,,키다리스튜디오,단행본,광무,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,809368,37,115818,칠뢰진천,소설,네이버_장르,N,N,,,,Y,칠뢰진천,소설편집팀,이선근,남성향,무협,네이버_장르_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,163105,37,160049,쾌도낭자,소설,네이버_장르,N,N,,,,Y,쾌도낭자,소설편집팀,이선근,남성향,무협,네이버_장르_원본.xlsx,N,,,키다리스튜디오,,"고룡,고룡 | 박영창 번역",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,220158,37,115944,태양천자,소설,네이버_장르,N,N,,,,Y,태양천자,소설편집팀,이선근,남성향,무협,네이버_장르_원본.xlsx,N,,,키다리스튜디오,단행본,"천중행,천중행박재영",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,220504,37,116022,팔왕예조,소설,네이버_장르,N,N,,,,Y,팔왕예조,소설편집팀,이선근,남성향,무협,네이버_장르_원본.xlsx,N,,,키다리스튜디오,단행본,천중행,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,222508,37,116315,혈무연,소설,네이버_장르,N,N,,,,Y,혈무연,소설편집팀,이선근,남성향,성인물,네이버_장르_원본.xlsx,N,,,키다리스튜디오,단행본,와룡강,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,809371,37,116321,혈야,소설,네이버_장르,N,N,,,,Y,혈야,소설편집팀,이선근,남성향,무협,네이버_장르_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,804422,37,116338,협기만장,소설,네이버_장르,N,N,,,,Y,협기만장,소설편집팀,이선근,남성향,무협,네이버_장르_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,809372,37,246336,혜정교살인사건,소설,네이버_장르,N,N,,,,Y,혜정교살인사건,소설편집팀,이선근,,"기타,스릴러",네이버_장르_원본.xlsx,N,,,키다리스튜디오,,백휴,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르,223460,37,116442,황성고검,소설,네이버_장르,N,N,,,,Y,황성고검,소설편집팀,이선근,남성향,무협,네이버_장르_원본.xlsx,N,,,키다리스튜디오,단행본,천중행,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),701015,33,317820,GPS,소설,네이버_장르(광고수익),N,N,,,,Y,GPS,소설유통팀,김성경,,기타,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),179456,33,109779,[연재]능력 믿고 막 간다,소설,네이버_장르(광고수익),N,N,,,,Y,[연재]능력 믿고 막 간다,소설편집팀,이선근,남성향,판타지,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,연재,반취객,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),181006,33,109919,[연재]베스트 단편 추리소설 걸작선,소설,네이버_장르(광고수익),N,N,,,,Y,[연재]베스트 단편 추리소설 걸작선,소설편집팀,이선근,남성향,일반서,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,연재,한국추리작가협회,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),677959,33,114308,惡魔,소설,네이버_장르(광고수익),N,N,,,,Y,惡魔,소설편집팀,이선근,,일반서,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,단행본,안회남,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),691570,33,312848,고양이의 안주인이 되어버렸다,소설,네이버_장르(광고수익),N,N,,,,Y,고양이의 안주인이 되어버렸다,소설유통팀,김성경,,로맨스,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),883442,33,326477,괴롭혀주세요 악역 아가씨,웹툰,네이버_장르(광고수익),N,N,,,,Y,괴롭혀주세요 악역 아가씨,해외사업팀,양은지,여성향,GL,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),687293,33,316839,까마귀 전당포의 수상한 장부,소설,네이버_장르(광고수익),N,N,,,,Y,까마귀 전당포의 수상한 장부,소설유통팀,김성경,,기타,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),701867,33,314985,나와 시노부 씨의 미스터리 펫숍,소설,네이버_장르(광고수익),N,N,,,,Y,나와 시노부 씨의 미스터리 펫숍,소설유통팀,김성경,,기타,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),717857,33,315632,네가 떠난 후,소설,네이버_장르(광고수익),N,N,,,,Y,네가 떠난 후,소설유통팀,김성경,,로맨스,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),197155,33,112272,능력 믿고 막 간다,소설,네이버_장르(광고수익),N,N,,,,Y,능력 믿고 막 간다,소설편집팀,이선근,남성향,판타지,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,단행본,반취객,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),197176,33,112272,능력 믿고 막 간다,소설,네이버_장르(광고수익),N,N,,,,Y,능력 믿고 막 간다,소설편집팀,이선근,남성향,판타지,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,단행본,반취객,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),630674,33,308318,대기업 말단이 일을 잘함,웹툰,네이버_장르(광고수익),N,N,,,,Y,대기업 말단이 일을 잘함,웹툰사업부,박민지,남성향,현대판타지,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),853144,33,323032,러브 바이트[봄툰KR],소설,네이버_장르(광고수익),N,N,,,,Y,러브 바이트[봄툰KR],봄툰소설편집팀,허은지,여성향,BL,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,단행본,삐삐,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),810435,33,321235,"부디, 당신께 바라기를",소설,네이버_장르(광고수익),N,N,,,,Y,"부디, 당신께 바라기를",봄툰소설편집팀,배지은,여성향,로맨스판타지,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),206737,33,113754,삼랑소,소설,네이버_장르(광고수익),N,N,,,,Y,삼랑소,소설편집팀,이선근,남성향,무협,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,단행본,"천중행,천중행박재영",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),488253,33,247004,섀도우월드,소설,네이버_장르(광고수익),N,N,,,,Y,섀도우월드,소설편집팀,이선근,,판타지,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,,김정욱,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),677875,33,113923,소뢰아,소설,네이버_장르(광고수익),N,N,,,,Y,소뢰아,소설편집팀,이선근,남성향,성인물,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),560803,33,278167,악녀실격,소설,네이버_장르(광고수익),N,N,,,,Y,악녀실격,소설유통팀,이규희,여성향,로맨스판타지,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),708653,33,123695,원나잇 노썸씽,소설,네이버_장르(광고수익),N,N,,,,Y,원나잇 노썸씽,소설편집팀,이선근,여성향,로맨스,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,연재,간단,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),700534,33,318202,원나잇 노썸씽(15세 개정판),소설,네이버_장르(광고수익),N,N,,,,Y,원나잇 노썸씽(15세 개정판),소설유통팀,김성경,,로맨스,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),717667,33,311992,월영 골동품 감정첩,소설,네이버_장르(광고수익),N,N,,,,Y,월영 골동품 감정첩,소설유통팀,김성경,,기타,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),715976,33,318264,윤재인의 컬러시리즈,소설,네이버_장르(광고수익),N,N,,,,Y,윤재인의 컬러시리즈,소설유통팀,김성경,,로맨스,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),718681,33,318814,잘못된 결혼: 나의 뱀파이어 남편,소설,네이버_장르(광고수익),N,N,,,,Y,잘못된 결혼: 나의 뱀파이어 남편,소설유통팀,김성경,,로맨스,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),487203,33,115374,제우스에게붙잡히다,소설,네이버_장르(광고수익),N,N,,,,Y,제우스에게붙잡히다,소설편집팀,이선근,여성향,현대로맨스,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,단행본,눈웃음에미쳐,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),845639,33,116022,팔왕예조,소설,네이버_장르(광고수익),N,N,,,,Y,팔왕예조,소설편집팀,이선근,남성향,무협,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,단행본,천중행,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),716838,33,116350,호협천추,소설,네이버_장르(광고수익),N,N,,,,Y,호협천추,소설편집팀,이선근,남성향,무협,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,네이버,네이버_장르(광고수익),702175,33,116357,혼비백산,소설,네이버_장르(광고수익),N,N,,,,Y,혼비백산,소설편집팀,이선근,남성향,무협,네이버_장르(광고수익)_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,노벨피아,노벨피아 (소설),808662,1169,110642,[카카오] 줍고보니 괴담백서,소설,노벨피아 (소설),N,N,,,,Y,[카카오] 줍고보니 괴담백서,소설편집팀,이선근,남성향,현대판타지,노벨피아 (소설)_원본.xlsx,N,,,키다리스튜디오,연재,윤원,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,노벨피아,노벨피아 (소설),853145,1169,323032,러브 바이트[봄툰KR],소설,노벨피아 (소설),N,N,,,,Y,러브 바이트[봄툰KR],봄툰소설편집팀,허은지,여성향,BL,노벨피아 (소설)_원본.xlsx,N,,,키다리스튜디오,단행본,삐삐,성인
