콘텐츠ID,콘텐츠명_IPS,콘텐츠명_판매채널조회,콘텐츠형태,귀속법인,서비스유형,작가필명,등급,장르,세부장르,담당부서,담당자명,판매채널콘텐츠_전체,지급정산관리_존재_채널수,정산정보없음_채널수,사용안함_채널수,콘텐츠단위_rename_위험,권장조치
320759,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,소설,키다리스튜디오,연재,,비성인,남성향,현대판타지,소설편집팀,천승민,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
321722,"반했어요, 대리님","반했어요, 대리님",웹툰,키다리스튜디오,연재,,성인,여성향,현대로맨스,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
321944,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,소설,키다리스튜디오,연재,,비성인,남성향,현대판타지,소설편집팀,천승민,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
322344,[CP웹툰] 함부로 동정하지 말 것,[CP웹툰] 함부로 동정하지 말 것,웹툰,키다리스튜디오,연재,전진배럭,부분성인,여성향,로맨스판타지,봄툰소설편집팀,배지은,3,0,3,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
322347,함부로 동정하지 말 것 (19세 완전판)(연재),함부로 동정하지 말 것 (19세 완전판)(연재),소설,키다리스튜디오,연재,,성인,여성향,로맨스판타지,소설유통팀,이규희,3,0,3,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
322442,<회귀한 아포칼립스의 폭군> 및 이형석 작가 카카오페이지 서비스 작품 일체,<회귀한 아포칼립스의 폭군> 및 이형석 작가 카카오페이지 서비스 작품 일체,소설,키다리스튜디오,연재,,비성인,남성향,판타지,소설편집팀,김경민,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
322451,20250625_카카오_마늘소금 작가 일체_CHUNG MI SOO,20250625_카카오_마늘소금 작가 일체_CHUNG MI SOO,소설,키다리스튜디오,연재,,비성인,남성향,기타,소설편집팀,조원재,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
322544,유재무_카카오선투자 일제_주식회사 카카오엔터테인먼트,유재무_카카오선투자 일제_주식회사 카카오엔터테인먼트,소설,키다리스튜디오,연재,,비성인,남성향,현대판타지,소설편집팀,천승민,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
322758,우선 남동생부터 숨기자,우선 남동생부터 숨기자,웹툰,키다리스튜디오,연재,천리,비성인,여성향,"로맨스판타지,HL",IP프로듀싱팀,최진주,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
322882,<불사검마> 및 소구장 작가 카카오 작품 일체_카카오 선투자_3차,<불사검마> 및 소구장 작가 카카오 작품 일체_카카오 선투자_3차,소설,키다리스튜디오,연재,,비성인,남성향,무협,소설편집팀,김경민,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
322925,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,소설,키다리스튜디오,연재,,성인,남성향,현대판타지,소설편집팀,천승민,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
322966,사랑하는 사람이 생겼습니다,사랑하는 사람이 생겼습니다,웹툰,키다리스튜디오,연재,,비성인,여성향,로맨스,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323032,러브 바이트[봄툰KR],러브 바이트[봄툰KR],소설,키다리스튜디오,단행본,삐삐,성인,여성향,BL,봄툰소설편집팀,허은지,35,0,35,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323140,치욕♥어플리케이션,치욕♥어플리케이션,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323141,귀부인의 은밀한 사생활,귀부인의 은밀한 사생활,웹툰,키다리스튜디오,연재,,성인,여성향,로맨스판타지,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323142,위험한 처남,위험한 처남,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323143,미친놈 종합세트,미친놈 종합세트,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323144,전남친과 결혼합니다,전남친과 결혼합니다,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323452,<전설급 영웅은 아카데미 우등생> 및 카카오페이지 서비스 작품 일체_주식회사 카카오엔터테인먼트,<전설급 영웅은 아카데미 우등생> 및 카카오페이지 서비스 작품 일체_주식회사 카카오엔터테인먼트,소설,키다리스튜디오,연재,,비성인,남성향,판타지,소설편집팀,천승민,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323793,두개의 순간,두개의 순간,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323794,달빛 하울링,달빛 하울링,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323795,비누 줍지 마세요,비누 줍지 마세요,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323796,착한 여친,착한 여친,웹툰,키다리스튜디오,연재,,성인,여성향,현대로맨스,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323797,바다에 빠졌어,바다에 빠졌어,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
323798,"웹소설 마스터콘텐츠라이선스계약_부속계약_웹소설 정식연재용_(아, 아이돌 그렇게 하는 거 아닌데)","웹소설 마스터콘텐츠라이선스계약_부속계약_웹소설 정식연재용_(아, 아이돌 그렇게 하는 거 아닌데)",소설,키다리스튜디오,연재,,비성인,남성향,현대판타지,소설편집팀,한재현,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324007,<회귀한 아포칼립스의 폭군> 및 이형석 작가 카카오페이지 서비스 작품 일체,<회귀한 아포칼립스의 폭군> 및 이형석 작가 카카오페이지 서비스 작품 일체,소설,키다리스튜디오,연재,,비성인,남성향,판타지,소설편집팀,김경민,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324011,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,소설,키다리스튜디오,연재,,비성인,남성향,현대판타지,소설편집팀,천승민,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324194,<걸황무적> 및 송재일 작가 카카오페이지 서비스 작품 일체,<걸황무적> 및 송재일 작가 카카오페이지 서비스 작품 일체,소설,키다리스튜디오,연재,,비성인,남성향,무협,소설편집팀,김경민,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324238,유리알 유희(봄툰),유리알 유희(봄툰),소설,키다리스튜디오,연재,감서윤,성인,여성향,BL,봄툰소설편집팀,윤민희,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324408,경적필패,경적필패,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324409,들린다고 말해,들린다고 말해,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324410,너의 연기가 부담스러워,너의 연기가 부담스러워,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324412,극락신선,극락신선,웹툰,키다리스튜디오,연재,,성인,여성향,로맨스판타지,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324413,금수만도 못한 팔자,금수만도 못한 팔자,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324414,사랑과 정열,사랑과 정열,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324875,오사카,오사카,웹툰,키다리스튜디오,연재,,성인,여성향,로맨스,소싱1팀,김세진(C),1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324903,내 아내를 돌려줘,내 아내를 돌려줘,웹툰,키다리스튜디오,연재,,성인,여성향,로맨스,소싱1팀,김세진(C),1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324950,로스트모션,로스트모션,웹툰,키다리스튜디오,연재,,성인,여성향,로맨스,소싱1팀,김세진(C),1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
324955,꼬맹이가 내게 집착한다,꼬맹이가 내게 집착한다,웹툰,키다리스튜디오,연재,,성인,남성향,로맨스,소싱1팀,김세진(C),1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325304,남편이 정부를 데려왔다(봄툰 연재),남편이 정부를 데려왔다(봄툰 연재),소설,키다리스튜디오,연재,유선아,비성인,여성향,로맨스판타지,소설유통팀,이규희,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325626,크고 아름다워♥,크고 아름다워♥,웹툰,키다리스튜디오,연재,,성인,여성향,"HL,로맨스",웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325627,야간개장,야간개장,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325628,나의오싹한소년에게,나의오싹한소년에게,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325940,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,소설,키다리스튜디오,연재,,비성인,남성향,현대판타지,소설편집팀,천승민,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325955,카카오 선투자_구로수번 작가_11차,카카오 선투자_구로수번 작가_11차,소설,키다리스튜디오,연재,,비성인,남성향,무협,소설편집팀,한재현,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325980,정보석 카카오선투자 25차,정보석 카카오선투자 25차,소설,키다리스튜디오,연재,,비성인,남성향,판타지,소설편집팀,홍지표,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325982,카카오 25차 정보석 선투자_수정,카카오 25차 정보석 선투자_수정,소설,키다리스튜디오,연재,,비성인,남성향,판타지,소설편집팀,홍지표,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325994,가면 쓴 여자,가면 쓴 여자,웹툰,키다리스튜디오,연재,,비성인,여성향,로맨스,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325995,굿바이 악마,굿바이 악마,웹툰,키다리스튜디오,연재,,비성인,여성향,로맨스,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325996,내가 귀여운 탓인가,내가 귀여운 탓인가,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325997,이상형이지만 꼰대,이상형이지만 꼰대,웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325998,학교에선 안 돼!,학교에선 안 돼!,웹툰,키다리스튜디오,연재,,성인,남성향,성인물,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
325999,아이스 러브,아이스 러브,웹툰,키다리스튜디오,연재,,성인,남성향,성인물,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
326000,유부녀 사냥,유부녀 사냥,웹툰,키다리스튜디오,연재,,성인,남성향,성인물,웹툰사업부,이혜정,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
326066,20260101_카카오 선투자_일황_1차_주식회사 카카오엔터테인먼트,20260101_카카오 선투자_일황_1차_주식회사 카카오엔터테인먼트,소설,키다리스튜디오,연재,,비성인,남성향,판타지,소설편집팀,한재현,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
326572,천재 배우가 청소를 잘함,천재 배우가 청소를 잘함,소설,키다리스튜디오,연재,,비성인,남성향,현대판타지,소설편집팀,홍지표,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
326626,강동호 카카오 선투자 25차,강동호 카카오 선투자 25차,소설,키다리스튜디오,연재,,비성인,남성향,현대판타지,소설편집팀,홍지표,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
326689,김 대리는 인생이 너무 가볍다,김 대리는 인생이 너무 가볍다,소설,키다리스튜디오,연재,,비성인,남성향,현대판타지,소설유통팀,윤혜리,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
326794,<전설급 영웅은 아카데미 우등생> 및 카카오페이지 서비스 작품 일체,<전설급 영웅은 아카데미 우등생> 및 카카오페이지 서비스 작품 일체,소설,키다리스튜디오,연재,,비성인,남성향,판타지,소설편집팀,천승민,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
326854,얼굴 천재 아역이 연기를 잘함_웹소설 마스터콘텐츠라이선스계약_부속계약_주간무연시,얼굴 천재 아역이 연기를 잘함_웹소설 마스터콘텐츠라이선스계약_부속계약_주간무연시,소설,키다리스튜디오,연재,,비성인,남성향,현대판타지,소설편집팀,김경민,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
