파일,S2 판매채널,플랫폼,정산서_원본행번호,정산서원본_source_row,정산서_콘텐츠명,이전_정제키,이전_S2상태,이전_S2_ID,이전_S2콘텐츠명,이전_검토필요,신규_정제키,신규_S2상태,신규_S2_ID,신규_S2콘텐츠명,신규_검토필요,_merge
2026-02__조아라(소설)__SSOT.xlsx,조아라(소설),조아라,92,,혜정이의 야한 이야기 (단행본),혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,873265,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1802,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1803,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1804,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1805,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1806,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1807,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1808,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1809,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1810,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1811,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1812,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1813,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1814,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1815,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1816,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1817,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1818,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1819,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1820,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1821,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1822,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1823,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1824,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1825,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1826,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1827,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1828,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1829,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1830,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1831,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1832,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1833,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1834,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1835,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1836,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1837,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1838,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1839,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1840,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1841,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1842,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1843,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1844,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1845,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1846,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1847,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1848,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1849,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1850,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1851,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1852,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1853,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1854,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1855,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1856,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1857,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1858,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1859,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1860,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1861,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1862,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1863,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
