묶음ID,순번,원버킷,감리버킷,추천판정,판매채널,현재정제키,행수,원문예시,best_same_score,same_channel_candidates,best_any_score,any_channel_candidates,S2존재채널,S2제목예시,priority
NOS2_03,107,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,구글(소설),세명의병신과나,1,[19금] 세 명의 병신과 나 1권,0.0,,0.0,,,,6
NOS2_03,109,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,구글(소설),오래전에,1,[BL] 오래전에 1권,0.0,,0.0,,,,6
NOS2_03,111,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,구글(소설),하룻밤의유희,1,[BL] 하룻밤의 유희 1권,0.0,,0.8333,0.8333::봄툰KR(1068149784)::하룻밤의 유혹::121446,,,6
NOS2_03,112,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,네이버_연재,ex급만능사제가되었다,1,EX급 만능사제가 되었다,0.0,,0.0,,,,6
NOS2_03,113,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,네이버_연재,sm클럽암캐가된여자들,1,SM클럽 -암캐가 된 여자들-,0.0,,0.0,,,,6
NOS2_03,115,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,네이버_연재,다따먹점혈법,1,다따먹점혈법,0.0,,0.0,,,,6
NOS2_03,119,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,네이버_연재,아이돌공략법으로데뷔합니다,1,아이돌 공략법으로 데뷔합니다 [독점],0.0,,0.0,,,,6
NOS2_03,124,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,네이버_장르,던전에서성자가하는일,1,던전에서 성자가 하는 일 [단행본],0.9091,0.9091::던전에서 성자性者가 하는 일::873450,0.9091,0.9091::Yes24(서점)::던전에서 성자性者가 하는 일::565415 || 0.9091::교보문고(소설)::던전에서 성자性者가 하는 일::113122 || 0.9091::교보문고(소설)::던전에서 성자性者가 하는 일::113123 || 0.9091::교보문고(톡소다)::던전에서 성자性者가 하는 일::675717 || 0.9091::구글(소설)::던전에서 성자性者가 하는 일::198773,,,6
NOS2_03,126,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,네이버_장르,만강홍,1,만강홍 [단행본],0.0,,0.0,,,,6
NOS2_03,128,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,네이버_장르,베스트단편추리소설걸작선,1,베스트 단편추리소설 걸작선,0.0,,0.0,,,,6
NOS2_03,129,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,네이버_장르,십교종사,1,십교종사 [단행본],0.0,,0.0,,,,6
NOS2_03,131,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,네이버_장르,조선명탐정정약용암행,1,조선명탐정 정약용-암행(暗行) [단행본],0.0,,0.0,,,,6
NOS2_03,132,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,네이버_장르,혈무연,1,혈무연 [단행본],0.0,,0.0,,,,6
NOS2_03,133,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,네이버_장르,혜정교살인사건,1,혜정교 살인사건 [단행본],0.0,,0.0,,,,6
NOS2_03,134,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,리디북스(소설),검,1,[e북]검(劍) 1,0.0,,0.0,,,,6
NOS2_03,135,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,리디북스(소설),고구마,1,고구마,0.0,,0.0,,,,6
NOS2_03,137,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,리디북스(소설),나비를잡는아버지,1,나비를 잡는 아버지,0.0,,0.0,,,,6
NOS2_03,139,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,리디북스(소설),메소드로맨스웹툰출간기념수인메소드비스트로맨스,1,[e북]개정판 | 메소드 로맨스 웹툰 출간 기념 수인 외전 : 메소드 비스트 로맨스,0.0,,0.0,,,,6
NOS2_03,140,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,리디북스(소설),보이즈돈크라이,1,[e북]보이즈 돈 크라이 (Boys don't cry) 1권,0.0,,0.0,,,,6
NOS2_03,141,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,리디북스(소설),유령의노래,1,[e북]유령의 노래,0.0,,0.0,,,,6
NOS2_03,142,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,모픽(mofic),나는작가다,1,나는 작가다,0.0,,0.0,,,,6
NOS2_03,145,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,모픽(mofic),용사무적,1,용사무적,0.0,,0.0,,,,6
NOS2_03,146,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,모픽(mofic),줍고보니괴담백서,1,줍고보니 괴담 백서,0.0,,0.0,,,,6
NOS2_03,147,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,무툰(소설 서비스),검,1,검(劍),0.0,,0.0,,,,6
NOS2_03,148,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,무툰(소설 서비스),검웅영제,1,검웅영제(무삭제 개정판),0.0,,0.0,,,,6
NOS2_03,149,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,무툰(소설 서비스),구룡겁,1,구룡겁,0.0,,0.0,,,,6
NOS2_04,151,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,무툰(소설 서비스),다따먹점혈법,1,다따먹점혈법,0.0,,0.0,,,,6
NOS2_04,152,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,무툰(소설 서비스),보수적이라며팬티는왜벗어,1,보수적이라며 팬티는 왜 벗어,0.0,,0.0,,,,6
NOS2_04,153,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,무툰(소설 서비스),삼랑소,1,삼랑소,0.0,,0.0,,,,6
NOS2_04,155,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,무툰(소설 서비스),천마겁,1,천마겁(무삭제본),0.0,,0.0,,,,6
NOS2_04,156,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,무툰(소설 서비스),천의역근참수기,1,천의역근참수기,0.0,,0.0,,,,6
NOS2_04,157,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,무툰(소설 서비스),칠기무제,1,칠기무제(무삭제 개정판),0.0,,0.0,,,,6
NOS2_04,158,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,무툰(소설 서비스),칠색무,1,칠색무,0.0,,0.0,,,,6
NOS2_04,159,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,무툰(소설 서비스),혈무연,1,혈무연,0.0,,0.0,,,,6
NOS2_04,160,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,문피아,ex급만능사제가되었다,1,EX급 만능사제가 되었다,0.0,,0.0,,,,6
NOS2_04,161,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,문피아,다따먹점혈법,1,다따먹점혈법,0.0,,0.0,,,,6
NOS2_04,165,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미소설,검웅영제,1,검웅영제 (무삭제 개정판),0.0,,0.0,,,,6
NOS2_04,167,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미소설,다따먹점혈법,1,다따먹점혈법,0.0,,0.0,,,,6
NOS2_04,169,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미소설,보수적이라며팬티는왜벗어,1,보수적이라며 팬티는 왜 벗어?,0.0,,0.0,,,,6
NOS2_04,171,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미소설,칠기무제,1,칠기무제 (무삭제 개정판),0.0,,0.0,,,,6
NOS2_04,172,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),ex급만능사제가되었다,1,EX급 만능사제가 되었다,0.0,,0.0,,,,6
NOS2_04,173,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),lust,1,LUST [단행본],0.0,,0.0,,,,6
NOS2_04,174,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),sm클럽암캐가된여자들,1,SM클럽 -암캐가 된 여자들-,0.0,,0.0,,,,6
NOS2_04,175,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),검,1,검 [단행본],0.0,,0.0,,,,6
NOS2_04,176,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),검은달의전설,1,검은 달의 전설 [단행본],0.0,,0.0,,,,6
NOS2_04,177,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),검혼무,1,검혼무 [단행본],0.0,,0.0,,,,6
NOS2_04,178,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),고검기,1,고검기 [단행본],0.0,,0.0,,,,6
NOS2_04,179,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),고검사우객,1,고검사우객 [단행본],0.0,,0.0,,,,6
NOS2_04,180,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),관능소설구멍,1,관능소설-구멍 (무삭제판) [단행본],0.0,,0.0,,,,6
NOS2_04,181,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),광혈사혼무,1,광혈사혼무 [단행본],0.0,,0.0,,,,6
NOS2_04,182,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),군,1,군 [단행본],0.0,,0.0,,,,6
NOS2_04,183,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),그여자의숲,1,그 여자의 숲 [단행본],0.0,,0.0,,,,6
NOS2_04,184,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),금검지,1,금검지 [단행본],0.0,,0.0,,,,6
NOS2_04,185,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),금황,1,금황 [단행본],0.0,,0.0,,,,6
NOS2_04,186,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),나쁜며느리,1,나쁜 며느리 [단행본],0.0,,0.0,,,,6
NOS2_04,187,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),낙하산과클레오파트라,1,낙하산과 클레오파트라 [단행본],0.0,,0.0,,,,6
NOS2_04,188,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),냉홍검,1,냉홍검 [단행본],0.0,,0.0,,,,6
NOS2_04,189,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),뇌신혈,1,뇌신혈 [단행본],0.0,,0.0,,,,6
NOS2_04,190,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),뇌전왕,1,뇌전왕 [단행본],0.0,,0.0,,,,6
NOS2_04,191,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),다따먹점혈법,1,다따먹점혈법,0.0,,0.0,,,,6
NOS2_04,192,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),달이가득차오를때,1,달이 가득 차오를 때 [단행본],0.0,,0.0,,,,6
NOS2_04,193,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),대도란,1,대도란 [단행본],0.0,,0.0,,,,6
NOS2_04,194,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),대상천하,1,대상천하 [단행본],0.0,,0.0,,,,6
NOS2_04,195,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),더씨,1,더 씨 [단행본],0.0,,0.0,,,,6
NOS2_04,196,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),더히어로즈,1,더 히어로즈 [단행본],0.0,,0.0,,,,6
NOS2_04,197,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),도광사,1,도광사 [단행본],0.0,,0.0,,,,6
NOS2_04,198,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),독검,1,독검 [단행본],0.0,,0.0,,,,6
NOS2_04,199,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),마황,1,마황 [단행본],0.0,,0.0,,,,6
NOS2_04,200,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),만약에,1,만약에 [단행본],0.0,,0.0,,,,6
NOS2_05,201,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),무림귀공자,1,무림귀공자 [단행본],0.0,,0.0,,,,6
NOS2_05,202,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),무림성,1,무림성 [단행본],0.0,,0.0,,,,6
NOS2_05,203,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),무상검,1,무상검 [단행본],0.0,,0.0,,,,6
NOS2_05,204,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),무심결,1,무심결 [단행본],0.0,,0.0,,,,6
NOS2_05,205,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),무유지,1,무유지 [단행본],0.0,,0.0,,,,6
NOS2_05,206,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),밀풍대문,1,밀풍대문 [단행본],0.0,,0.0,,,,6
NOS2_05,207,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),바람난아내,1,바람난 아내 [단행본],0.0,,0.0,,,,6
NOS2_05,208,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),백팔금수권,1,백팔금수권 [단행본],0.0,,0.0,,,,6
NOS2_05,209,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),보수적이라며팬티는왜벗어,1,보수적이라며 팬티는 왜 벗어?,0.0,,0.0,,,,6
NOS2_05,210,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),비정혈루,1,비정혈루 [단행본],0.0,,0.0,,,,6
NOS2_05,211,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),사풍반사생,1,사풍반사생 [단행본],0.0,,0.0,,,,6
NOS2_05,212,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),소야,1,소야 [단행본],0.0,,0.0,,,,6
NOS2_05,213,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),신초류향,1,신 초류향 [단행본],0.0,,0.0,,,,6
NOS2_05,214,NOS2,F_no_near_s2_candidate,S2 전체 근접후보 약함. 지급정산 데이터 없음 가능성 높음,미스터블루(소설),신협,1,신협 [단행본],0.0,,0.0,,,,6
