판매채널콘텐츠ID,콘텐츠ID,콘텐츠명,정제_콘텐츠명,판매채널ID,판매채널명,그룹콘텐츠ID,그룹콘텐츠명,플랫폼콘텐츠ID,콘텐츠형태,콘텐츠상태,최초연재일,담당자,담당부서,정산시작여부,제외사유
403407,167823,[BL] 어젯밤엔 거북이가 점프!,어젯밤엔거북이가점프,5,레진KR(1148700708),378282,동아미디어,5499528011317248,소설,완결,2017-04-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403409,167825,로즈 트리니티,로즈트리니티,5,레진KR(1148700708),498923,로즈트리니티,5542953219784704,소설,완결,2017-07-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403411,167827,[BL] 집착 사장의 첫사랑,집착사장의첫사랑,5,레진KR(1148700708),378906,현대지능개발사,5657341378166784,소설,완결,2016-01-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403413,167829,프라이빗 란제리,프라이빗란제리,5,레진KR(1148700708),378282,동아미디어,5683256256626688,소설,완결,2015-12-17,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403414,167830,기생의 딸,기생의딸,5,레진KR(1148700708),498925,기생의딸,5696902704922624,소설,완결,2017-03-16,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403415,167831,판타지아,판타지아,5,레진KR(1148700708),461966,판타지아,5721476973461504,소설,완결,2015-12-03,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403423,167838,프리 나이트,프리나이트,5,레진KR(1148700708),498928,프리나이트,5887347935936512,소설,완결,2016-09-01,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403427,167841,나만의 어린 야수,나만의어린야수,5,레진KR(1148700708),498930,나만의어린야수,5954955761156096,소설,완결,2017-06-08,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403435,167848,[백합] 내가 잠든 사이,내가잠든사이,5,레진KR(1148700708),476221,[백합]내가잠든사이,6110414342193152,소설,시즌완결,2017-05-02,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403436,167849,아모르파티,아모르파티,5,레진KR(1148700708),498932,아모르파티,6145663840026624,소설,완결,2015-11-25,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403448,167861,[BL] 꽃가치 피어 매혹케 하라,꽃가치피어매혹케하라,5,레진KR(1148700708),498938,[BL]꽃가치피어매혹케하라,6366897998921728,소설,완결,2017-04-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403449,167862,비늘 있는 자들의 옥좌,비늘있는자들의옥좌,5,레진KR(1148700708),498939,비늘있는자들의옥좌,6384182123823104,소설,시즌완결,2017-07-23,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403454,167867,바사의 꽃,바사의꽃,5,레진KR(1148700708),498941,바사의꽃,6438876303851520,소설,완결,2015-12-30,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403457,167870,[BL] 스트롱 센트 (Strong Scent),스트롱센트,5,레진KR(1148700708),498944,[BL]스트롱센트(StrongScent),6476761475579904,소설,완결,2017-03-30,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403461,167874,맛있는 친구,맛있는친구,5,레진KR(1148700708),498946,맛있는친구,6542413831340032,소설,완결,2016-09-01,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403467,167880,감옥성의 죄수 공주,감옥성의죄수공주,5,레진KR(1148700708),498949,감옥성의죄수공주,6654391796105216,소설,완결,2016-12-29,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403480,167893,[BL] 해변의 라임 소다,해변의라임소다,5,레진KR(1148700708),498955,[BL]해변의라임소다,4511736679104512,소설,완결,2016-10-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403483,167896,키핑(Keeping),키핑,5,레진KR(1148700708),498957,키핑(Keeping),4603084936577024,소설,완결,2016-06-09,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403485,167898,"바람의 기사, 아르테온",바람의기사아르테온,5,레진KR(1148700708),498959,"바람의기사,아르테온",4672961726644224,소설,완결,2016-07-21,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403490,167903,두 번째 사랑이 찾아올 때,두번째사랑이찾아올때,5,레진KR(1148700708),378388,블루픽스튜디오,4727597076578304,소설,완결,2016-09-01,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403493,167906,비밀 수업,비밀수업,5,레진KR(1148700708),498963,비밀수업,4775896614174720,소설,완결,2017-06-29,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403498,167910,모험가 배인,모험가배인,5,레진KR(1148700708),498966,모험가배인,4852955020001280,소설,완결,2016-10-06,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403500,167912,나의 밸런타인,나의밸런타인,5,레진KR(1148700708),498968,나의밸런타인,4873401633341440,소설,완결,2016-12-29,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403506,167918,규토대제,규토대제,5,레진KR(1148700708),498970,규토대제,4942716813443072,소설,완결,2016-09-29,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403508,167919,하프 블러드,하프블러드,5,레진KR(1148700708),462126,하프블러드,5015042026373120,소설,완결,2016-06-09,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403511,167922,여동생과 야릇한 동거,여동생과야릇한동거,5,레진KR(1148700708),498972,여동생과야릇한동거,5073857079934976,소설,완결,2016-09-13,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403514,167925,전율을 삼키다,전율을삼키다,5,레진KR(1148700708),498975,전율을삼키다,5172369185832960,소설,완결,2016-04-07,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403516,167927,아빠는 주인님,아빠는주인님,5,레진KR(1148700708),498977,아빠는주인님,5189866946822144,소설,완결,2017-06-15,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403517,167928,[BL] 당신과 함께한 30일,당신과함께한일,5,레진KR(1148700708),498978,[BL]당신과함께한30일,5196752918675456,소설,완결,2017-01-19,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403527,167938,[BL] 당신은 모르는 사소한 순간,당신은모르는사소한순간,5,레진KR(1148700708),488645,[BL]당신은모르는사소한순간,5334855618134016,소설,완결,2017-03-16,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403528,167939,페나인의 상인들,페나인의상인들,5,레진KR(1148700708),498983,페나인의상인들,5399313277779968,소설,완결,2017-03-02,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403529,167940,폭군의 수업,폭군의수업,5,레진KR(1148700708),498984,폭군의수업,5510626225684480,소설,완결,2017-07-16,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403530,167941,흡혈왕 바하문트,흡혈왕바하문트,5,레진KR(1148700708),379514,삼양출판사,5538806419161088,소설,완결,2015-12-03,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403531,167942,"[BL] 기차여 달려라, 사랑의 길",기차여달려라사랑의길,5,레진KR(1148700708),378233,넥스큐브,5576918794764288,소설,완결,2017-01-26,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403533,167944,이지스,이지스,5,레진KR(1148700708),379514,삼양출판사,5647126907846656,소설,완결,2015-12-30,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403538,167949,석유왕의 약탈,석유왕의약탈,5,레진KR(1148700708),498987,석유왕의약탈,5708073517187072,소설,완결,2015-12-17,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403545,167956,[BL] 나비의 순정,나비의순정,5,레진KR(1148700708),378906,현대지능개발사,5806509376405504,소설,완결,2016-06-30,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403546,167957,[BL] 꽃길을 깔아주마,꽃길을깔아주마,5,레진KR(1148700708),498990,[BL]꽃길을깔아주마,5811847889158144,소설,완결,2017-08-17,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403548,167959,도망친 신부와 집착 왕자,도망친신부와집착왕자,5,레진KR(1148700708),498992,도망친신부와집착왕자,5831684370202624,소설,완결,2016-12-01,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403561,167972,테라의 주인,테라의주인,5,레진KR(1148700708),498999,테라의주인,6043986215305216,소설,완결,2016-09-08,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403569,167980,[BL] 주워주세요,주워주세요,5,레진KR(1148700708),499003,[BL]주워주세요,6268284811608064,소설,완결,2017-04-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403570,167981,다이아몬드의 신부,다이아몬드의신부,5,레진KR(1148700708),384825,가하,6278539271995392,소설,완결,2016-05-26,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403572,167983,[BL] 아들의 남자,아들의남자,5,레진KR(1148700708),499004,[BL]아들의남자,6307952697540608,소설,완결,2017-06-15,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403580,167991,귀접사,귀접사,5,레진KR(1148700708),499011,귀접사,6442224404135936,소설,완결,2017-06-29,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403581,167992,딸기 공주와 목석 기사의 사랑의 길잡이,딸기공주와목석기사의사랑의길잡이,5,레진KR(1148700708),499012,딸기공주와목석기사의사랑의길잡이,6442479097479168,소설,완결,2016-10-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403583,167994,공헌자,공헌자,5,레진KR(1148700708),379514,삼양출판사,6466905727041536,소설,완결,2015-09-07,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403587,167997,정령왕 엘퀴네스 개정판,정령왕엘퀴네스,5,레진KR(1148700708),379514,삼양출판사,6582362471661568,소설,시즌완결,2015-10-15,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403588,167998,블러드 그린,블러드그린,5,레진KR(1148700708),499014,블러드그린,6584726226468864,소설,시즌완결,2017-07-21,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403592,168002,야수,야수,5,레진KR(1148700708),460672,야수,6644432351002624,소설,완결,2016-05-19,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403597,168005,하렘 판타지아,하렘판타지아,5,레진KR(1148700708),499017,하렘판타지아,6732796655828992,소설,완결,2016-05-19,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403621,168027,만월에 숨은 무녀의 첫사랑,만월에숨은무녀의첫사랑,5,레진KR(1148700708),499028,만월에숨은무녀의첫사랑,4804850145820672,소설,완결,2016-08-11,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403623,168029,훈민&정음,훈민정음,5,레진KR(1148700708),499029,훈민&정음,4864015029501952,소설,완결,2016-04-28,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403628,168032,신의 게임,신의게임,5,레진KR(1148700708),499031,신의게임,4917929820291072,소설,완결,2016-03-23,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403635,168039,여친의 섹시한 친구,여친의섹시한친구,5,레진KR(1148700708),499037,여친의섹시한친구,5199084363448320,소설,완결,2016-08-25,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403641,168045,야누스의 조련,야누스의조련,5,레진KR(1148700708),499039,야누스의조련,5281383810859008,소설,완결,2016-03-23,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403643,168047,몸과 마음을 다해,몸과마음을다해,5,레진KR(1148700708),499040,몸과마음을다해,5296832508067840,소설,완결,2016-10-13,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403648,168052,쌍둥이의 하인이 된 나,쌍둥이의하인이된나,5,레진KR(1148700708),499043,쌍둥이의하인이된나,5345030469582848,소설,완결,2017-01-25,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403651,168055,[BL] 충견은 대답을 기다리지 않는다,충견은대답을기다리지않는다,5,레진KR(1148700708),378233,넥스큐브,5385708796903424,소설,완결,2017-01-19,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403652,168056,이게 사랑입니까?,이게사랑입니까,5,레진KR(1148700708),499045,이게사랑입니까?,5438373999411200,소설,완결,2016-09-08,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403655,168059,오디션,오디션,5,레진KR(1148700708),494292,오디션,5460999099121664,소설,시즌완결,2017-08-21,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403657,168061,악마를 지배하는 자,악마를지배하는자,5,레진KR(1148700708),499046,악마를지배하는자,5488219273035776,소설,완결,2016-01-11,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403658,168062,후배위하는 선배,후배위하는선배,5,레진KR(1148700708),384825,가하,5494201937821696,소설,완결,2016-12-15,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403664,168068,공주 부부 위아래전,공주부부위아래전,5,레진KR(1148700708),458315,공주부부위아래전,5572899826302976,소설,완결,2016-06-09,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403666,168070,야한 로맨스 소설,야한로맨스소설,5,레진KR(1148700708),499050,야한로맨스소설,5629870752661504,소설,완결,2015-12-17,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403668,168072,리버스 담덕,리버스담덕,5,레진KR(1148700708),499051,리버스담덕,5638189772963840,소설,완결,2015-12-03,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403669,168073,닥터 프린세스,닥터프린세스,5,레진KR(1148700708),455730,닥터프린세스,5638452175699968,소설,완결,2016-05-26,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403672,168076,나의 S 파트너,나의s파트너,5,레진KR(1148700708),499054,나의S파트너,5669086781767680,소설,완결,2016-12-22,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403673,168077,치사량의 연정,치사량의연정,5,레진KR(1148700708),499055,치사량의연정,5675108404559872,소설,완결,2016-06-02,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403684,168088,[백합] 솔라 이클립스,솔라이클립스,5,레진KR(1148700708),451031,솔라이클립스,5782946762719232,소설,시즌완결,2017-04-23,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403687,168091,"Knock-on, 노크 온",knockon노크온,5,레진KR(1148700708),499058,"Knock-on,노크온",5826055235698688,소설,완결,2016-06-30,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403688,168092,[BL] 복숭아 크림빵,복숭아크림빵,5,레진KR(1148700708),499059,[BL]복숭아크림빵,5857983089868800,소설,완결,2017-06-29,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403691,168095,연하의 법칙,연하의법칙,5,레진KR(1148700708),499060,연하의법칙,5914396389015552,소설,시즌완결,2016-12-17,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403693,168097,격정적 교감,격정적교감,5,레진KR(1148700708),499062,격정적교감,5951752911454208,소설,완결,2016-10-27,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403695,168099,레드 립 (개정증보판),레드립,5,레진KR(1148700708),499063,레드립(개정증보판),5977265454448640,소설,완결,2016-07-28,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403696,168100,[BL] 사막에 피어난 열락의 꽃,사막에피어난열락의꽃,5,레진KR(1148700708),499064,[BL]사막에피어난열락의꽃,6022248417460224,소설,완결,2017-07-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
403698,168102,둘만의 감옥,둘만의감옥,5,레진KR(1148700708),499065,둘만의감옥,6088080223371264,소설,완결,2016-11-03,정유선,편집3팀,N,S2 정산정보 누락 건 등재
